,Remuneration,Spending_Score,Product,Customer_Segments,Review_Polarity,Summary_Polarity
1280,44.28,46,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1281,47.56,60,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1282,47.56,46,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1283,22.96,14,3277,LowSpending_and_LowRemuneration,0.32333692810457515,0.193
1284,44.28,55,3277,AveSpending_and_AveRemuneration,0.32333692810457515,0.193
1285,63.96,20,3277,LowSpending_and_HighRemuneration,0.32333692810457515,0.193
1286,63.96,1,3277,LowSpending_and_HighRemuneration,0.32333692810457515,0.193
1287,66.42,93,3277,HighSpending_and_HighRemuneration,0.32333692810457515,0.193
1288,70.52,95,3277,HighSpending_and_HighRemuneration,0.32333692810457515,0.193
1289,71.34,13,3277,LowSpending_and_HighRemuneration,0.32333692810457515,0.193
1290,71.34,75,3277,HighSpending_and_HighRemuneration,0.32333692810457515,0.193
1291,71.34,10,3277,LowSpending_and_HighRemuneration,0.32333692810457515,0.193
1292,22.96,14,3885,LowSpending_and_LowRemuneration,0.248246632996633,0.4758333333333333
1293,27.06,14,3885,LowSpending_and_LowRemuneration,0.248246632996633,0.4758333333333333
1294,31.16,35,3885,LowSpending_and_LowRemuneration,0.248246632996633,0.4758333333333333
1295,31.98,65,3885,HighSpending_and_LowRemuneration,0.248246632996633,0.4758333333333333
1296,32.8,42,3885,AveSpending_and_AveRemuneration,0.248246632996633,0.4758333333333333
1297,35.26,54,3885,AveSpending_and_AveRemuneration,0.248246632996633,0.4758333333333333
1298,35.26,60,3885,AveSpending_and_AveRemuneration,0.248246632996633,0.4758333333333333
1299,37.72,55,3885,AveSpending_and_AveRemuneration,0.248246632996633,0.4758333333333333
1300,49.2,49,3885,AveSpending_and_AveRemuneration,0.248246632996633,0.4758333333333333
1301,22.96,14,5512,LowSpending_and_LowRemuneration,0.0797209595959596,0.16999999999999998
1302,50.84,42,5512,AveSpending_and_AveRemuneration,0.0797209595959596,0.16999999999999998
1303,51.66,54,5512,AveSpending_and_AveRemuneration,0.0797209595959596,0.16999999999999998
1304,53.3,43,5512,AveSpending_and_AveRemuneration,0.0797209595959596,0.16999999999999998
1305,54.94,56,5512,AveSpending_and_AveRemuneration,0.0797209595959596,0.16999999999999998
1306,56.58,91,5512,HighSpending_and_HighRemuneration,0.0797209595959596,0.16999999999999998
1307,57.4,29,5512,LowSpending_and_HighRemuneration,0.0797209595959596,0.16999999999999998
1308,63.96,22,5512,LowSpending_and_HighRemuneration,0.0797209595959596,0.16999999999999998
1309,79.54,32,5512,LowSpending_and_HighRemuneration,0.0797209595959596,0.16999999999999998
1310,22.96,82,6678,HighSpending_and_LowRemuneration,0.1948697691197691,0.07388888888888889
1311,38.54,59,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1312,40.18,42,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1313,44.28,48,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1314,44.28,41,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1315,46.74,58,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1316,47.56,46,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1317,48.38,55,6678,AveSpending_and_AveRemuneration,0.1948697691197691,0.07388888888888889
1318,84.46,23,6678,LowSpending_and_HighRemuneration,0.1948697691197691,0.07388888888888889
1319,22.96,82,5726,HighSpending_and_LowRemuneration,0.28068490460157125,0.18125
1320,44.28,41,5726,AveSpending_and_AveRemuneration,0.28068490460157125,0.18125
1321,63.96,76,5726,HighSpending_and_HighRemuneration,0.28068490460157125,0.18125
1322,63.96,73,5726,HighSpending_and_HighRemuneration,0.28068490460157125,0.18125
1323,69.7,26,5726,LowSpending_and_HighRemuneration,0.28068490460157125,0.18125
1324,71.34,27,5726,LowSpending_and_HighRemuneration,0.28068490460157125,0.18125
1325,71.34,75,5726,HighSpending_and_HighRemuneration,0.28068490460157125,0.18125
1326,71.34,10,5726,LowSpending_and_HighRemuneration,0.28068490460157125,0.18125
1327,71.34,92,5726,HighSpending_and_HighRemuneration,0.28068490460157125,0.18125
1328,22.96,82,3887,HighSpending_and_LowRemuneration,0.1844871001031992,0.2558888888888889
1329,27.06,81,3887,HighSpending_and_LowRemuneration,0.1844871001031992,0.2558888888888889
1330,31.16,92,3887,HighSpending_and_LowRemuneration,0.1844871001031992,0.2558888888888889
1331,32.8,55,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1332,34.44,52,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1333,35.26,60,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1334,35.26,45,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1335,38.54,52,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1336,49.2,40,3887,AveSpending_and_AveRemuneration,0.1844871001031992,0.2558888888888889
1337,22.96,82,8235,HighSpending_and_LowRemuneration,0.19445613142488144,0.075
1338,51.66,50,8235,AveSpending_and_AveRemuneration,0.19445613142488144,0.075
1339,52.48,42,8235,AveSpending_and_AveRemuneration,0.19445613142488144,0.075
1340,53.3,59,8235,AveSpending_and_AveRemuneration,0.19445613142488144,0.075
1341,54.94,40,8235,AveSpending_and_AveRemuneration,0.19445613142488144,0.075
1342,57.4,29,8235,LowSpending_and_HighRemuneration,0.19445613142488144,0.075
1343,57.4,77,8235,HighSpending_and_HighRemuneration,0.19445613142488144,0.075
1344,63.96,90,8235,HighSpending_and_HighRemuneration,0.19445613142488144,0.075
1345,79.54,86,8235,HighSpending_and_HighRemuneration,0.19445613142488144,0.075
1346,22.96,32,6694,LowSpending_and_LowRemuneration,0.1277070707070707,0.30874999999999997
1347,39.36,51,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1348,41.0,49,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1349,44.28,52,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1350,44.28,44,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1351,46.74,55,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1352,48.38,55,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1353,48.38,41,6694,AveSpending_and_AveRemuneration,0.1277070707070707,0.30874999999999997
1354,84.46,69,6694,HighSpending_and_HighRemuneration,0.1277070707070707,0.30874999999999997
1355,22.96,32,5740,LowSpending_and_LowRemuneration,0.23198283976124884,0.22999999999999998
1356,44.28,44,5740,AveSpending_and_AveRemuneration,0.23198283976124884,0.22999999999999998
1357,63.96,16,5740,LowSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1358,64.78,35,5740,LowSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1359,69.7,75,5740,HighSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1360,71.34,63,5740,HighSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1361,71.34,10,5740,LowSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1362,71.34,92,5740,HighSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1363,72.16,13,5740,LowSpending_and_HighRemuneration,0.23198283976124884,0.22999999999999998
1364,22.96,32,3896,LowSpending_and_LowRemuneration,0.13644444444444445,0.2416666666666667
1365,27.88,17,3896,LowSpending_and_LowRemuneration,0.13644444444444445,0.2416666666666667
1366,31.98,36,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1367,32.8,47,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1368,34.44,60,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1369,35.26,45,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1370,35.26,41,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1371,38.54,59,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1372,49.2,42,3896,AveSpending_and_AveRemuneration,0.13644444444444445,0.2416666666666667
1373,22.96,32,8275,LowSpending_and_LowRemuneration,0.1477857101815085,0.08388888888888889
1374,51.66,46,8275,AveSpending_and_AveRemuneration,0.1477857101815085,0.08388888888888889
1375,52.48,46,8275,AveSpending_and_AveRemuneration,0.1477857101815085,0.08388888888888889
1376,54.94,43,8275,AveSpending_and_AveRemuneration,0.1477857101815085,0.08388888888888889
1377,56.58,58,8275,AveSpending_and_AveRemuneration,0.1477857101815085,0.08388888888888889
1378,57.4,77,8275,HighSpending_and_HighRemuneration,0.1477857101815085,0.08388888888888889
1379,58.22,35,8275,AveSpending_and_AveRemuneration,0.1477857101815085,0.08388888888888889
1380,63.96,17,8275,LowSpending_and_HighRemuneration,0.1477857101815085,0.08388888888888889
1381,80.36,15,8275,LowSpending_and_HighRemuneration,0.1477857101815085,0.08388888888888889
1382,22.96,61,6715,HighSpending_and_LowRemuneration,0.23545770202020205,0.33812499999999995
1383,39.36,59,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1384,41.0,56,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1385,44.28,42,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1386,44.28,57,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1387,47.56,60,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1388,48.38,41,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1389,49.2,49,6715,AveSpending_and_AveRemuneration,0.23545770202020205,0.33812499999999995
1390,92.66,8,6715,LowSpending_and_HighRemuneration,0.23545770202020205,0.33812499999999995
1391,22.96,61,5758,HighSpending_and_LowRemuneration,0.12827483164983164,0.14892857142857144
1392,44.28,57,5758,AveSpending_and_AveRemuneration,0.12827483164983164,0.14892857142857144
1393,63.96,89,5758,HighSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1394,64.78,83,5758,HighSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1395,70.52,20,5758,LowSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1396,71.34,13,5758,LowSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1397,71.34,92,5758,HighSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1398,72.16,13,5758,LowSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1399,72.16,86,5758,HighSpending_and_HighRemuneration,0.12827483164983164,0.14892857142857144
1400,22.96,61,3955,HighSpending_and_LowRemuneration,0.2199659090909091,0.32083333333333336
1401,27.88,73,3955,HighSpending_and_LowRemuneration,0.2199659090909091,0.32083333333333336
1402,31.98,61,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1403,32.8,42,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1404,35.26,54,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1405,35.26,41,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1406,36.08,50,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1407,39.36,51,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1408,49.2,52,3955,AveSpending_and_AveRemuneration,0.2199659090909091,0.32083333333333336
1409,22.96,61,2849,HighSpending_and_LowRemuneration,0.1438223082010582,0.1295
1410,51.66,43,2849,AveSpending_and_AveRemuneration,0.1438223082010582,0.1295
1411,53.3,48,2849,AveSpending_and_AveRemuneration,0.1438223082010582,0.1295
1412,54.94,57,2849,AveSpending_and_AveRemuneration,0.1438223082010582,0.1295
1413,56.58,91,2849,HighSpending_and_HighRemuneration,0.1438223082010582,0.1295
1414,58.22,35,2849,AveSpending_and_AveRemuneration,0.1438223082010582,0.1295
1415,58.22,95,2849,HighSpending_and_HighRemuneration,0.1438223082010582,0.1295
1416,63.96,88,2849,HighSpending_and_HighRemuneration,0.1438223082010582,0.1295
1417,80.36,88,2849,HighSpending_and_HighRemuneration,0.1438223082010582,0.1295
1418,23.78,31,6720,LowSpending_and_LowRemuneration,0.09393253968253969,0.05500000000000001
1419,39.36,50,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1420,44.28,47,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1421,44.28,51,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1422,44.28,46,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1423,47.56,46,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1424,49.2,49,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1425,49.2,40,6720,AveSpending_and_AveRemuneration,0.09393253968253969,0.05500000000000001
1426,92.66,91,6720,HighSpending_and_HighRemuneration,0.09393253968253969,0.05500000000000001
1427,23.78,31,7042,LowSpending_and_LowRemuneration,0.25434811570858085,0.22833333333333333
1428,44.28,46,7042,AveSpending_and_AveRemuneration,0.25434811570858085,0.22833333333333333
1429,63.96,1,7042,LowSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1430,66.42,5,7042,LowSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1431,70.52,95,7042,HighSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1432,71.34,75,7042,HighSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1433,72.16,13,7042,LowSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1434,72.16,86,7042,HighSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1435,72.16,15,7042,LowSpending_and_HighRemuneration,0.25434811570858085,0.22833333333333333
1436,23.78,31,3967,LowSpending_and_LowRemuneration,0.08600892718392719,0.02954545454545454
1437,30.34,26,3967,LowSpending_and_LowRemuneration,0.08600892718392719,0.02954545454545454
1438,31.98,28,3967,LowSpending_and_LowRemuneration,0.08600892718392719,0.02954545454545454
1439,32.8,42,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1440,35.26,60,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1441,36.08,50,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1442,36.08,46,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1443,39.36,59,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1444,49.2,47,3967,AveSpending_and_AveRemuneration,0.08600892718392719,0.02954545454545454
1445,23.78,31,2870,LowSpending_and_LowRemuneration,0.1321400077937511,0.11229166666666668
1446,51.66,48,2870,AveSpending_and_AveRemuneration,0.1321400077937511,0.11229166666666668
1447,53.3,50,2870,AveSpending_and_AveRemuneration,0.1321400077937511,0.11229166666666668
1448,54.94,56,2870,AveSpending_and_AveRemuneration,0.1321400077937511,0.11229166666666668
1449,57.4,29,2870,LowSpending_and_HighRemuneration,0.1321400077937511,0.11229166666666668
1450,58.22,95,2870,HighSpending_and_HighRemuneration,0.1321400077937511,0.11229166666666668
1451,58.22,11,2870,LowSpending_and_HighRemuneration,0.1321400077937511,0.11229166666666668
1452,63.96,20,2870,LowSpending_and_HighRemuneration,0.1321400077937511,0.11229166666666668
1453,81.18,39,2870,LowSpending_and_HighRemuneration,0.1321400077937511,0.11229166666666668
1454,23.78,87,6721,HighSpending_and_LowRemuneration,0.3326621315192744,0.18
1455,39.36,48,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1456,44.28,54,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1457,44.28,55,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1458,46.74,58,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1459,48.38,55,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1460,49.2,40,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1461,49.2,42,6721,AveSpending_and_AveRemuneration,0.3326621315192744,0.18
1462,98.4,16,6721,LowSpending_and_HighRemuneration,0.3326621315192744,0.18
1463,23.78,87,7101,HighSpending_and_LowRemuneration,0.26983673577884104,0.21413636363636365
1464,46.74,58,7101,AveSpending_and_AveRemuneration,0.26983673577884104,0.21413636363636365
1465,63.96,78,7101,HighSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1466,66.42,93,7101,HighSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1467,71.34,27,7101,LowSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1468,71.34,10,7101,LowSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1469,72.16,86,7101,HighSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1470,72.16,15,7101,LowSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1471,72.16,69,7101,HighSpending_and_HighRemuneration,0.26983673577884104,0.21413636363636365
1472,23.78,87,405,HighSpending_and_LowRemuneration,0.2839400639043496,0.2861666666666667
1473,30.34,75,405,HighSpending_and_LowRemuneration,0.2839400639043496,0.2861666666666667
1474,31.98,65,405,HighSpending_and_LowRemuneration,0.2839400639043496,0.2861666666666667
1475,34.44,52,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1476,35.26,45,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1477,36.08,46,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1478,37.72,51,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1479,39.36,50,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1480,49.2,50,405,AveSpending_and_AveRemuneration,0.2839400639043496,0.2861666666666667
1481,23.78,87,2874,HighSpending_and_LowRemuneration,0.301547834810692,0.10166666666666666
1482,51.66,52,2874,AveSpending_and_AveRemuneration,0.301547834810692,0.10166666666666666
1483,53.3,43,2874,AveSpending_and_AveRemuneration,0.301547834810692,0.10166666666666666
1484,54.94,40,2874,AveSpending_and_AveRemuneration,0.301547834810692,0.10166666666666666
1485,57.4,77,2874,HighSpending_and_HighRemuneration,0.301547834810692,0.10166666666666666
1486,58.22,11,2874,LowSpending_and_HighRemuneration,0.301547834810692,0.10166666666666666
1487,58.22,75,2874,HighSpending_and_HighRemuneration,0.301547834810692,0.10166666666666666
1488,63.96,76,2874,HighSpending_and_HighRemuneration,0.301547834810692,0.10166666666666666
1489,81.18,97,2874,HighSpending_and_HighRemuneration,0.301547834810692,0.10166666666666666
1490,24.6,4,6770,LowSpending_and_LowRemuneration,0.2141990235080673,0.350625
1491,39.36,59,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1492,44.28,53,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1493,44.28,41,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1494,46.74,55,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1495,48.38,41,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1496,49.2,42,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1497,49.2,52,6770,AveSpending_and_AveRemuneration,0.2141990235080673,0.350625
1498,98.4,79,6770,HighSpending_and_HighRemuneration,0.2141990235080673,0.350625
1499,24.6,4,7141,LowSpending_and_LowRemuneration,0.282355273996651,0.2341666666666667
1500,46.74,55,7141,AveSpending_and_AveRemuneration,0.282355273996651,0.2341666666666667
1501,63.96,1,7141,LowSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1502,69.7,26,7141,LowSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1503,71.34,63,7141,HighSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1504,71.34,92,7141,HighSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1505,72.16,15,7141,LowSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1506,72.16,69,7141,HighSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1507,76.26,14,7141,LowSpending_and_HighRemuneration,0.282355273996651,0.2341666666666667
1508,24.6,4,615,LowSpending_and_LowRemuneration,0.25056687530384053,0.17333333333333334
1509,31.16,35,615,LowSpending_and_LowRemuneration,0.25056687530384053,0.17333333333333334
1510,32.8,55,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1511,34.44,60,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1512,35.26,41,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1513,37.72,51,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1514,37.72,46,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1515,39.36,48,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1516,50.02,42,615,AveSpending_and_AveRemuneration,0.25056687530384053,0.17333333333333334
1517,24.6,4,2877,LowSpending_and_LowRemuneration,0.19082941813088872,0.38583333333333336
1518,51.66,54,2877,AveSpending_and_AveRemuneration,0.19082941813088872,0.38583333333333336
1519,53.3,59,2877,AveSpending_and_AveRemuneration,0.19082941813088872,0.38583333333333336
1520,56.58,58,2877,AveSpending_and_AveRemuneration,0.19082941813088872,0.38583333333333336
1521,58.22,35,2877,AveSpending_and_AveRemuneration,0.19082941813088872,0.38583333333333336
1522,58.22,75,2877,HighSpending_and_HighRemuneration,0.19082941813088872,0.38583333333333336
1523,58.22,9,2877,LowSpending_and_HighRemuneration,0.19082941813088872,0.38583333333333336
1524,63.96,16,2877,LowSpending_and_HighRemuneration,0.19082941813088872,0.38583333333333336
1525,82.82,24,2877,LowSpending_and_HighRemuneration,0.19082941813088872,0.38583333333333336
1526,24.6,73,6815,HighSpending_and_LowRemuneration,0.22040204425204424,0.39166666666666666
1527,39.36,47,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1528,44.28,48,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1529,44.28,44,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1530,47.56,60,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1531,49.2,49,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1532,49.2,52,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1533,49.2,47,6815,AveSpending_and_AveRemuneration,0.22040204425204424,0.39166666666666666
1534,103.32,28,6815,LowSpending_and_HighRemuneration,0.22040204425204424,0.39166666666666666
1535,24.6,73,7143,HighSpending_and_LowRemuneration,0.092262987012987,0.05333333333333333
1536,47.56,60,7143,AveSpending_and_AveRemuneration,0.092262987012987,0.05333333333333333
1537,63.96,73,7143,HighSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1538,69.7,75,7143,HighSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1539,71.34,13,7143,LowSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1540,72.16,13,7143,LowSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1541,72.16,69,7143,HighSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1542,76.26,14,7143,LowSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1543,76.26,90,7143,HighSpending_and_HighRemuneration,0.092262987012987,0.05333333333333333
1544,24.6,73,876,HighSpending_and_LowRemuneration,0.07392183742183742,0.22916666666666666
1545,31.16,92,876,HighSpending_and_LowRemuneration,0.07392183742183742,0.22916666666666666
1546,32.8,47,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1547,35.26,54,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1548,36.08,50,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1549,37.72,46,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1550,37.72,56,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1551,39.36,59,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1552,50.02,49,876,AveSpending_and_AveRemuneration,0.07392183742183742,0.22916666666666666
1553,24.6,73,2457,HighSpending_and_LowRemuneration,0.25042180343810777,0.0925
1554,52.48,42,2457,AveSpending_and_AveRemuneration,0.25042180343810777,0.0925
1555,54.94,43,2457,AveSpending_and_AveRemuneration,0.25042180343810777,0.0925
1556,56.58,91,2457,HighSpending_and_HighRemuneration,0.25042180343810777,0.0925
1557,58.22,95,2457,HighSpending_and_HighRemuneration,0.25042180343810777,0.0925
1558,58.22,75,2457,HighSpending_and_HighRemuneration,0.25042180343810777,0.0925
1559,58.22,9,2457,LowSpending_and_HighRemuneration,0.25042180343810777,0.0925
1560,63.96,89,2457,HighSpending_and_HighRemuneration,0.25042180343810777,0.0925
1561,82.82,68,2457,HighSpending_and_HighRemuneration,0.25042180343810777,0.0925
1562,27.06,4,3427,LowSpending_and_LowRemuneration,0.24132101621865093,0.08425
1563,40.18,55,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1564,44.28,52,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1565,44.28,57,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1566,47.56,46,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1567,49.2,40,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1568,49.2,47,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1569,49.2,50,3427,AveSpending_and_AveRemuneration,0.24132101621865093,0.08425
1570,103.32,74,3427,HighSpending_and_HighRemuneration,0.24132101621865093,0.08425
1571,27.06,4,6431,LowSpending_and_LowRemuneration,-0.001743207615268741,0.1387405303030303
1572,47.56,46,6431,AveSpending_and_AveRemuneration,-0.001743207615268741,0.1387405303030303
1573,64.78,35,6431,LowSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1574,70.52,20,6431,LowSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1575,71.34,75,6431,HighSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1576,72.16,86,6431,HighSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1577,76.26,14,6431,LowSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1578,76.26,90,6431,HighSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1579,79.54,32,6431,LowSpending_and_HighRemuneration,-0.001743207615268741,0.1387405303030303
1580,27.06,4,4459,LowSpending_and_LowRemuneration,0.12773548598732423,0.31999999999999995
1581,31.98,36,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1582,32.8,42,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1583,35.26,60,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1584,36.08,46,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1585,37.72,56,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1586,37.72,55,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1587,39.36,47,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1588,50.84,41,4459,AveSpending_and_AveRemuneration,0.12773548598732423,0.31999999999999995
1589,27.06,92,3436,HighSpending_and_LowRemuneration,0.0038201622153235084,0.10333333333333336
1590,40.18,42,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
